words,A MIDSUMMER NIGHT’S DREAM,ALL’S WELL THAT ENDS WELL,AS YOU LIKE IT,CYMBELINE,KING HENRY THE EIGHTH,KING JOHN,KING RICHARD THE SECOND,KING RICHARD THE THIRD,LOVE’S LABOUR’S LOST,MEASURE FOR MEASURE,MUCH ADO ABOUT NOTHING,"PERICLES, PRINCE OF TYRE",THE COMEDY OF ERRORS,THE FIRST PART OF HENRY THE SIXTH,THE FIRST PART OF KING HENRY THE FOURTH,THE HISTORY OF TROILUS AND CRESSIDA,THE LIFE OF KING HENRY THE FIFTH,THE LIFE OF TIMON OF ATHENS,THE MERCHANT OF VENICE,THE RAPE OF LUCRECE,THE SECOND PART OF KING HENRY THE FOURTH,THE SECOND PART OF KING HENRY THE SIXTH,THE TAMING OF THE SHREW,THE TEMPEST,THE THIRD PART OF KING HENRY THE SIXTH,THE TRAGEDY OF ANTONY AND CLEOPATRA,THE TRAGEDY OF CORIOLANUS,"THE TRAGEDY OF HAMLET, PRINCE OF DENMARK",THE TRAGEDY OF JULIUS CAESAR,THE TRAGEDY OF KING LEAR,THE TRAGEDY OF MACBETH,"THE TRAGEDY OF OTHELLO, MOOR OF VENICE",THE TRAGEDY OF ROMEO AND JULIET,THE TRAGEDY OF TITUS ANDRONICUS,THE TWO GENTLEMEN OF VERONA,THE WINTER’S TALE,"TWELFTH NIGHT: OR, WHAT YOU WILL",VENUS AND ADONIS
ill,0.000114988788593,0.000243052742445,0.000306091215182,0.0002405002405,0.000308285163776,0.000549601538884,0.00042756969386,0.000223806631071,0.000390862503257,4.35691878703381E-05,0.000571604449721,0.000402982067298,0.000307370750599,0.000306426195062,7.79241019247253E-05,0.000251671819947,0.000472315070484,0.000203303684879,0.000325775345322,0.000864304235091,0.000679396409926,0.000185949644836,8.93575194352605E-05,0.000169501101757,0.000154362675105,0.000376945983641,0.000136504794731,0.000217858143226,0.000285076257899,0.000251373577046,0.000215505630085,0.000107001462353,0.000612792033704,0.000138166075623,0.000228534862993,0.00022778178505,0.000186575866412,0.000204206657137
in,0.012878744322429,0.012193145912663,0.013118194936377,0.009448223733938,0.009595375722543,0.011037830905927,0.011159569009749,0.012021613326086,0.01311560844263,0.011720111537121,0.013058963197467,0.010779770300222,0.012725149074814,0.011600420241639,0.013441907582015,0.011469044366147,0.014859758755995,0.010520965692503,0.011793067500652,0.014759656937704,0.010655796324108,0.011640447766745,0.011080332409972,0.008418554720606,0.009956392544283,0.00836820083682,0.009521209432481,0.012760262674676,0.010120207155414,0.01027040614788,0.010613652281666,0.011306487855334,0.011566449636155,0.011882282503569,0.009232808464931,0.008693671462739,0.011894211483745,0.013477639371044
indeed,0.00017248318289,0.00064814064652,0.000349818531637,0.0002405002405,0.000539499036609,9.16002564807182E-05,0.000171027877544,0.000415640886274,0.000347433336229,0.000653537818055,0.00096733060722,0.000302236550474,0.00018442245036,8.75503414463316E-05,0.000467544611548,0.000215718702812,0.000217991570993,0.000304955527319,0.000651550690644,6.64849411608271E-05,0.000786669527283,0.000260329502771,0.000312751318023,0.000621504039776,3.85906687762899E-05,0.000565418975461,0.000273009589462,0.000653574429679,0.000380101677199,0.000179552555033,0.000269382037606,0.000856011698827,0.000268096514745,0.000138166075623,0.000205681376694,0.0004555635701,0.000746303465647,0.000102103328569
into,0.000574943942966,0.000769667017743,0.001093182911365,0.000687143544286,0.000847784200385,0.000732802051846,0.000470326663246,0.000287751382805,0.000260575002171,0.000304984315092,0.001275117618608,0.000402982067298,0.000368844900719,0.000656627560847,0.000389620509624,0.000539296757029,0.001307949425956,0.000762388818297,0.000955607679611,0.000199454823482,0.000750911821498,0.000595038863476,0.000402108837459,0.000734504774281,0.000231544012658,0.000527724377097,0.000443640582875,0.000871432572905,0.000475127096498,0.000574568176105,0.00048488766769,0.00064200877412,0.000306396016852,0.000782941095196,0.000525630184885,0.000379636308417,0.00079294743225,0.000102103328569
is,0.01052147415627,0.01045126792514,0.011544011544012,0.00834879406308,0.005857418111753,0.00764862141614,0.009620318111852,0.007801259711609,0.012333883436116,0.010500174276752,0.012267510882469,0.006548458593593,0.008114587815823,0.008229732095955,0.007558637886698,0.010749982023442,0.012316523761081,0.007573062261754,0.011901659282426,0.006582009174922,0.00901094185797,0.008181784372792,0.010946296130819,0.007458048477315,0.006753367035851,0.009046703607373,0.007098249326008,0.009772493853288,0.010785385090512,0.006930728624268,0.008674101610905,0.009237792916503,0.011681348142474,0.00667802698844,0.008501496903353,0.007972362476747,0.01086804421848,0.008576679599755
it,0.006726844132697,0.010410759134732,0.007739735012462,0.008142650999794,0.006127167630058,0.006457818081891,0.006157003591585,0.006362502797583,0.00885955007383,0.01158940397351,0.010596667106362,0.006800322385654,0.008729329317022,0.003939765365085,0.007207979428037,0.005788451858776,0.007956692341229,0.007013977128335,0.008318130483885,0.005385280234027,0.007294571980262,0.005578489345085,0.007952819229738,0.006723543703034,0.004939605603365,0.006935806098986,0.007029996928642,0.010955152345087,0.007697058963273,0.006104786871117,0.00705780938527,0.009166458608268,0.007353504404443,0.006493805554276,0.007381676074685,0.00941498044873,0.008535845888334,0.006024096385542
keep,0.000402460760076,0.000283561532853,0.000349818531637,0.000618429189858,0.000308285163776,0.000687001923605,0.000513083632632,0.000287751382805,0.000651437505429,0.000479261066574,0.000351756584444,0.000755591376184,0.000430319050839,0.000612852390124,0.000584430764435,0.000467390522758,0.00058131085598,0.000609911054638,0.00049952219616,0.000332424705804,0.000357577057856,0.000483469076574,0.000446787597176,0.000734504774281,0.00030872535021,0.000414640582005,0.000477766781558,0.000529084062121,0.000380101677199,0.000538657665099,0.000592640482733,0.000463673003531,0.000612792033704,0.000368442868328,0.000137120917796,0.000303709046733,0.000746303465647,0.000408413314274
kill,0.000574943942966,8.10175808150369E-05,0.000393545848091,0.0002405002405,3.85356454720617E-05,0.000137400384721,0.00021378484693,0.000511558013876,0.000173716668114,4.35691878703381E-05,0.000351756584444,0.000201491033649,0.00012294830024,4.37751707231658E-05,0.000155848203849,0.000215718702812,0.000145327713995,0.000355781448539,0.000173746850838,0.000598364470447,3.57577057855968E-05,0.000334709360705,4.46787597176302E-05,5.65003672523871E-05,0.00030872535021,0.000113083795092,0.000204757192096,0.000124490367558,0.000285076257899,0.000287284088053,0.000161629222563,0.000356671541178,0.000382995021065,0.000322387509787,0.000319948808191,7.59272616833074E-05,0.000186575866412,0.000510516642843
kind,0.000287471971483,0.00016203516163,0.000437273164546,0.0002405002405,0.00019267822736,0.000229000641202,0.000299298785702,0.000287751382805,4.34291670285764E-05,0.000479261066574,0.000307787011388,0.000201491033649,0.00012294830024,0.000262651024339,0.000389620509624,0.000179765585676,0.000363319284988,0.000660736975858,0.000434367127096,0.000132969882322,0.000286061646285,7.43798579344713E-05,0.000312751318023,0.000565003672524,3.85906687762899E-05,0.00018847299182,0.000307135788145,0.000373471102673,0.000142538128949,0.000430926132079,0.000161629222563,0.000285337232942,0.000229797012639,0.000230276792705,0.00034280229449,0.00022778178505,0.000466439666029,0.000306309985706
know,0.001322371068821,0.003281212023009,0.00161791070882,0.001580430151859,0.00223506743738,0.000961802693048,0.001239952112194,0.001055088403619,0.001780595848172,0.002657720460091,0.002462296091105,0.001611928269192,0.002581914305035,0.000744177902294,0.001519519987532,0.001545984036816,0.001743932567941,0.001829733163914,0.001954652071931,0.000598364470447,0.001180004290925,0.000855368366246,0.002278616745599,0.0011865077123,0.000848994713078,0.001432394737834,0.001672183735454,0.002303071799819,0.003088326127239,0.00262146730348,0.001616292225634,0.00224703070942,0.001340482573727,0.001842214341639,0.001873985876545,0.002087999696291,0.002285554363543,0.001021033285685
lady,0.000574943942966,0.000729158227335,0.000174909265818,0.001065072493644,0.001001926782274,0.000549601538884,4.27569693860099E-05,0.000191834255204,0.001433162511943,0.000130707563611,0.001890691641384,0.000755591376184,0.00012294830024,0.000218875853616,0.000233772305774,0.000719062342705,0.000145327713995,5.08259212198221E-05,0.000673269046999,0.000132969882322,0.000107273117357,0.000334709360705,0.000402108837459,0.00022600146901,3.85906687762899E-05,0.000716197368917,0.000238883390779,0.000373471102673,0.000142538128949,0.000646389198118,0.000161629222563,0.000713343082355,0.001378782075833,0.000138166075623,0.000502776698585,0.000759272616833,0.002891925929381,0.000102103328569
last,5.74943942965561E-05,0.000243052742445,0.000174909265818,0.000171785886072,0.000539499036609,0.000183200512961,0.000812382418334,0.000383668510407,0.000173716668114,0.000174276751481,0.000307787011388,0.000503727584123,0.000307370750599,0.000262651024339,0.000194810254812,0.000107859351406,7.26638569975294E-05,0.000355781448539,0.000260620276257,0.000531879529287,0.000250303940499,0.000334709360705,0.000178715038871,0.000395502570767,0.000270134681434,0.000490029778733,0.000443640582875,0.000404593694563,0.000427614386848,0.000287284088053,0.00048488766769,0.000142668616471,0.000306396016852,0.000276332151246,0.000297095321891,0.000265745415892,0.000233219833015,0.000510516642843
late,0.000114988788593,0.000243052742445,8.74546329091784E-05,0.000206143063286,0.000616570327553,9.16002564807182E-05,0.000384812724474,0.000159861879336,0.000130287501086,0.000217845939352,4.39695730554456E-05,0.000151118275237,0.000245896600479,0.000569077219401,3.89620509623627E-05,0.000107859351406,0.000145327713995,0.000406607369759,0.000152028494484,0.000398909646965,0.000178788528928,0.000223139573803,8.93575194352605E-05,0.000169501101757,0.000231544012658,0.000226167590184,0.000238883390779,0.000342348510784,0.000142538128949,0.000395015621072,0.000323258445127,7.13343082355459E-05,0.000459594025278,0.000138166075623,4.57069725986699E-05,0.000189818154208,0.00032650776622,0.000612619971411
lay,5.74943942965561E-05,0.000202543952038,0.000131181949364,0.000377928949358,0.000385356454721,0.000687001923605,0.000384812724474,0.000383668510407,0.000173716668114,0.000174276751481,0.000351756584444,0.000201491033649,0.00018442245036,0.000262651024339,0.000428582560586,0.000179765585676,0.000326987356489,0.000203303684879,0.000260620276257,0.000465394588126,0.00032181935207,0.000148759715869,0.000178715038871,0.000282501836262,0.000115772006329,0.000339251385276,0.000307135788145,0.000217858143226,0.000190050838599,0.000215463066039,0.000215505630085,0.000249670078824,0.000421294523171,0.00046055358541,0.000159974404095,0.000341672677575,9.32879332058398E-05,0.000408413314274
leave,0.000804921520152,0.001053228550595,0.00056845511391,0.000893286607572,0.001078998073218,0.000549601538884,0.000769625448948,0.000607475141478,0.000260575002171,0.000740676193796,0.000659543595832,0.000856336893008,0.000491793200959,0.000744177902294,0.000740278968285,0.000647156108435,0.000363319284988,0.000355781448539,0.000825297541482,0.000265939764643,0.000536365586784,0.000892558295214,0.001027611473506,0.000282501836262,0.001389264075946,0.000678502770553,0.000511892980241,0.000778064797236,0.000855228773697,0.000323194599059,0.000700393297775,0.000570674465884,0.000459594025278,0.000644775019574,0.000777018534177,0.000569454462625,0.000699659499044,0.00071472329998
let,0.001379865463117,0.001053228550595,0.000918273645546,0.000927643784787,0.001040462427746,0.001648804616653,0.001838549683598,0.001374812162292,0.001172587509772,0.001960613454165,0.002242448225828,0.000805964134596,0.001598327903117,0.001313255121695,0.001714330242344,0.001186452865463,0.001235285568958,0.001524777636595,0.001846060290157,0.001196728940895,0.001537581348781,0.001785116590427,0.00187650790814,0.000734504774281,0.001427854744723,0.00139470013947,0.000989659761799,0.00168061996203,0.001852995676343,0.001436420440263,0.000862022520338,0.001426686164711,0.001148985063194,0.003085709022245,0.001325502205361,0.001025018032725,0.002332198330146,0.000816826628548
lie,0.000287471971483,0.00016203516163,0.000481000481,0.000481000481,0.00019267822736,0.000183200512961,0.000470326663246,0.000223806631071,0.000347433336229,0.000130707563611,0.000395726157499,0.000151118275237,6.14741501198746E-05,0.000131325512169,0.000467544611548,0.000323578054217,0.000399651213486,0.000254129606099,0.000347493701677,0.000132969882322,0.000357577057856,0.000148759715869,0.000178715038871,0.000678004407029,0.000154362675105,0.000263862188548,0.00037538818551,0.000311225918895,0.000475127096498,0.000251373577046,0.000538764075211,0.000356671541178,0.000765990042129,9.21107170819325E-05,0.000137120917796,0.0004555635701,0.000279863799618,0.000612619971411
lies,0.000229977577186,0.000243052742445,8.74546329091784E-05,0.000206143063286,7.70712909441233E-05,0.000503801410644,0.000684111510176,9.59171276017521E-05,0.0003040041692,8.71383757406762E-05,0.000175878292222,0.000251863792061,6.14741501198746E-05,0.000218875853616,0.000389620509624,0.000323578054217,0.000145327713995,0.000152477763659,0.000108591781774,0.000864304235091,0.000214546234714,7.43798579344713E-05,0.000178715038871,0.000395502570767,0.000154362675105,0.000226167590184,0.000443640582875,0.000186735551337,0.000332588967549,0.00010773153302,0.000377134852648,0.000428005849413,0.00065109153581,9.21107170819325E-05,0.000114267431497,0.000189818154208,0.00032650776622,0.00071472329998
life,0.000804921520152,0.001012719760188,0.00104945559491,0.001099429670858,0.001001926782274,0.001099203077769,0.001368223020352,0.000959171276018,0.000260575002171,0.002091321017776,0.000659543595832,0.001460809993955,0.001045060552038,0.001138154438802,0.001285747681758,0.00068310922557,0.000544978927481,0.000660736975858,0.000673269046999,0.001462668705538,0.000929700350426,0.001301647513853,0.00093825395407,0.000847505508786,0.001196310732065,0.000678502770553,0.00037538818551,0.001027045532352,0.000570152515798,0.00125686788523,0.000969775335381,0.000606341620002,0.000880888548449,0.001289550039147,0.000868432479375,0.001480581602825,0.000746303465647,0.000816826628548
light,0.000517449548669,0.000243052742445,4.37273164545892E-05,0.000206143063286,7.70712909441233E-05,0.000183200512961,0.000384812724474,0.000159861879336,0.001172587509772,0.000217845939352,0.000307787011388,0.00045335482571,0.000553267351079,8.75503414463316E-05,0.000233772305774,0.000107859351406,0.000145327713995,0.000203303684879,0.000260620276257,0.001462668705538,0.000393334763642,0.000185949644836,0.000223393798588,0.000508503305271,0.000154362675105,0.000113083795092,6.82523973654575E-05,0.000280103327005,0.000237563548249,0.000143642044026,0.000431011260169,0.000749010236473,0.001110685561088,9.21107170819325E-05,0.000319948808191,7.59272616833074E-05,0.000233219833015,0.001531549928528
like,0.001264876674524,0.001458316454671,0.002492457037912,0.001855287569573,0.001734104046243,0.001603004488413,0.001667521806054,0.001151005531221,0.0018240250152,0.001481352387592,0.002198478652772,0.003022365504735,0.001413905452757,0.002101208194712,0.002181874853892,0.001977421442439,0.001889260281936,0.002236340533672,0.001672313439319,0.002459942822951,0.002252735464493,0.001859496448362,0.001742471628988,0.002429515791853,0.00208389611392,0.001733951524747,0.001808688530185,0.002396439575488,0.001567919418444,0.001615972995296,0.001993427078282,0.000891678852944,0.00130218307162,0.001842214341639,0.001988253308042,0.001974108803766,0.001772470730911,0.00408413314274
little,0.000574943942966,0.000445596694483,0.000962000962001,0.000274857417715,0.001233140655106,0.000824402308326,0.000812382418334,0.000575502765611,0.000694866672457,0.000609968630185,0.000439695730554,0.000654845859359,0.00012294830024,0.000437751707232,0.000545468713473,0.000467390522758,0.000726638569975,0.000559085133418,0.000629832334289,0.00079781929393,0.000643638704141,0.000111569786902,0.000536145116612,0.000508503305271,0.00030872535021,0.000339251385276,0.000580145377606,0.00056020665401,0.000237563548249,0.000574568176105,0.000323258445127,0.000749010236473,0.000497893527384,0.000184221434164,0.000617044130082,0.000569454462625,0.000559727599235,0.000510516642843
live,0.000287471971483,0.00081017580815,0.000655909746819,0.000377928949358,0.000500963391137,0.000366401025923,0.000940653326492,0.001119033155354,0.000217145835143,0.000740676193796,0.000527634876665,0.000755591376184,0.000368844900719,0.000350201365785,0.000467544611548,0.000287624937082,0.000544978927481,0.000559085133418,0.000390930414386,0.000997274117412,0.000393334763642,0.000892558295214,0.000223393798588,0.000452002938019,0.000656041369197,0.000301556786912,0.000273009589462,0.000466838878342,0.000665177935098,0.000466836643085,0.000538764075211,0.000428005849413,0.00065109153581,0.000921107170819,0.000411362753388,0.0004555635701,0.000466439666029,0.000102103328569
long,0.000632438337262,0.00032407032326,0.000174909265818,0.000652786367072,0.000924855491329,0.000320600897683,0.000684111510176,0.000735364644947,0.000521150004343,0.000304984315092,0.000351756584444,0.000402982067298,0.000983586401918,0.000656627560847,0.000623392815398,0.000323578054217,0.000435983141985,0.000609911054638,0.000434367127096,0.00079781929393,0.000393334763642,0.000706608650377,0.0007595389152,0.000452002938019,0.000347316018987,0.000376945983641,0.000341261986827,0.000466838878342,0.000190050838599,0.000466836643085,0.000215505630085,0.000356671541178,0.00065109153581,0.00046055358541,0.000708458075279,0.000303709046733,0.00032650776622,0.00071472329998
